cell_id,green_200m,open_200m,commercial_200m,industrial_200m,residential_200m,highway_200m,majroad_200m,road_200m,busroutes_200m,rail_200m,npri_pm_200m,npri_nox_200m,busstop_200m,green_500m,open_500m,commercial_500m,industrial_500m,residential_500m,highway_500m,majroad_500m,road_500m,busroutes_500m,rail_500m,npri_pm_500m,npri_nox_500m,busstop_500m,distance_shore,distance_airport,distance_port,distance_trxstn,distance_npri_pm,distance_npri_nox,lon,lat
1462,0,0,0,0,0,0,0,0,0,0,0,0,0,19620.953159263823,3121.4887314653024,0,0,0,0,0,0,0,0,0,0,0,740.7945272173097,22262.255307686628,25071.18064063633,10477.808488703658,4028.915358637163,4028.915358637163,-79.11343602211979,43.78476282740296
1463,0,0,0,68838.99148972146,0,0,0,0,0,0,0,0,0,0,0,0,266868.4496266239,0,0,0,0,0,0,0,0,0,22068.786206844423,12237.87352806608,28880.022494365036,10174.36238546276,4538.938058283938,10306.61453967674,-79.64154932778654,43.78776016653401
1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119057.72208555894,0,0,0,0,0,0,0,0,0,21748.693462278556,12199.017587731229,28468.294908285297,10023.08452845717,4364.424835362881,10147.34053257244,-79.63533677181124,43.78768614306179
1465,0,0,0,12941.683388803154,0,0,0,0,0,0,0,0,0,0,0,0,36314.33617557518,0,0,0,0,0,0,0,0,0,21435.48483213982,12180.579285182224,28059.435680268984,9894.78635335158,4241.986514609023,10010.531279532372,-79.6291242395968,43.78761178199669
1466,0,0,0,12445.75847299397,0,0,0,0,0,0,0,0,0,0,0,0,12941.683388803154,0,0,0,0,0,0,0,0,0,21129.466454731617,12182.65132635114,27653.572036993555,9790.37131534587,4176.205818289779,9897.118424723629,-79.62291173125124,43.787537083342215
1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9206.215119499711,0,0,0,0,0,0,0,0,0,20830.955218961357,12205.223265318828,27250.83782409731,9710.609867882846,4169.765039341007,9590.716228224765,-79.61669924688256,43.78746204710191
1468,0,0,0,2.833242076449096,0,0,0,0,0,0,0,0,0,0,0,0,57652.22590896487,0,0,0,0,0,750.2294223974284,0,0,0,20540.27843061316,12248.181766005726,26851.373853590867,9656.112961233395,4153.110806419326,9099.833872171548,-79.61048678659877,43.787386673279315
1469,0,0,0,68797.21144938725,0,0,0,0,0,665.9158107113868,0,0,0,0,0,0,68797.21144938725,0,0,0,0,0,1551.811905606547,0,0,0,20257.679464693098,12171.603152734831,26455.32826360994,9627.3096467276755,4170.0676561022,8610.00088454755,-79.60427435050788,43.78731096187801
1470,0,0,0,55766.5756428875,0,0,0,0,0,1026.362326766859,0,0,0,0,0,0,68797.21144938725,0,0,0,0,0,1661.6674334322815,0,0,0,19983.39682712496,11714.303842380194,26062.856889554536,9624.430609020572,4246.2452993842735,8121.407141788485,-79.59806193871785,43.78723491290159
1471,0,0,0,0,0,0,0,0,0,275.4396921000266,0,0,0,0,0,0,11144.985540345311,0,0,0,0,0,1146.2959102079933,0,0,0,19717.845934927213,11260.635227000166,25674.123645325664,9647.49905735824,4378.55387412501,7634.290582201302,-79.59184955133671,43.787158526353664
1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19461.51967028013,10811.054385188703,25289.30091294607,9666.951764541844,4562.112330345119,7148.953169820017,-79.58563718847245,43.78708180223781
1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21977.056969851255,0,0,0,0,0,0,0,0,0,19211.34188366629,10366.093194808444,24908.56993838848,9187.141227262648,4791.033688126128,6665.783536469542,-79.57942485023301,43.78700474055771
1474,0,0,0,16898.722846446908,0,0,0,0,0,0,0,0,0,0,0,0,213354.0481830873,0,0,0,0,0,0,0,0,0,18966.51481628275,9926.372919017096,24532.121230860517,8709.602255060534,5059.163832772495,6185.289717212473,-79.57321253672644,43.78692734131699
1475,0,0,0,132242.26530979574,0,0,0,0,0,0,0,0,0,0,0,0,570122.0914426744,0,0,0,0,0,0,0,0,0,18731.66449866284,9492.621899736128,24160.15496216259,8234.7300473697,5360.622498637899,5708.147476778115,-79.5670002480607,43.78684960451931
1476,0,0,0,313244.5168450661,0,0,0,0,0,0,0,0,0,0,0,0,857948.874444087,0,0,0,0,0,0,0,0,0,18507.34517710853,9065.696980116232,23792.88136199037,7763.014006475622,5235.27328297504,5235.27328297504,-79.56078798434375,43.78677153016836
1477,0,0,0,381451.6852254083,0,0,0,0,0,0,0,0,0,0,0,0,752721.8847625437,0,0,0,0,0,0,0,0,0,18293.889676492567,8646.609331942678,23430.521104230957,7295.066413435209,4767.937193191964,4767.937193191964,-79.5545757456836,43.78669311826784
1478,0,0,0,154522.07651192206,0,0,0,0,0,0,0,0,0,0,0,0,403602.5882008346,0,0,0,0,0,0,0,0,0,18089.805103829574,8236.555356651203,23073.305678334353,6831.661693037529,4307.941945872674,4307.941945872674,-79.54836353218818,43.78661436882146
1479,0,0,0,1581.608369099442,0,0,0,0,0,0,0,0,0,0,0,0,79593.6014757366,0,0,0,0,0,0,0,0,0,17894.206828524904,7836.953192863212,22721.47773882499,6373.790787263872,3857.914273256977,3857.914273256977,-79.54215134396551,43.78653528183296
1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46038.54867485823,0,0,0,0,0,0,0,0,0,17710.56823903497,7449.484985626617,22375.291424827938,5922.737248224127,3421.789191430329,3421.789191430329,-79.53593918112354,43.786455857306066
1481,0,0,0,29165.74023158371,0,0,0,0,577.9181725806448,0,0,0,0,0,0,0,193058.85647755745,0,0,0,0,1385.9570392582405,0,0,0,2,17537.671014363525,7076.144271778413,22035.01264025129,5480.1846705372855,3005.624727303485,3005.624727303485,-79.52972704377024,43.78637609524456
1482,0,0,0,120989.44462078685,0,0,0,0,959.6671222523634,0,0,0,2,0,0,0,498668.2674191411,0,0,0,0,1672.3605090361457,1740.5616715336166,0,0,2,17376.142739970932,6719.286342980655,21700.91928389401,5048.369195579916,2618.9537476186883,2618.9537476186883,-79.52351493201357,43.7862959956522
1483,0,0,0,204812.21241948768,0,0,0,0,0,0,0,0,0,0,0,0,792801.9250491543,0,0,0,0,1354.9822861759806,5368.514297322792,0,0,2,17227.58042403135,6381.676908377184,21373.301417332445,4630.2957839184055,2276.852534301593,2276.852534301593,-79.51730284596148,43.78621555853281
1484,0,0,0,290885.8196456728,0,0,0,0,0,6863.3824729393245,0,0,0,0,0,0,939944.9497359698,0,0,0,0,0,16399.423751163853,0,0,0,17092.215285707356,6066.530422478645,21052.46135695763,4230.040964135144,2002.2977285468503,2002.2977285468503,-79.51109078572195,43.78613478389017
1485,0,0,0,380086.9653771435,0,0,0,0,0,10644.055194098724,0,0,0,0,0,0,841153.3399195696,0,0,603.9980684630019,0,608.7420557327251,17884.88541558351,0,0,1,16965.432797956866,5777.523913477702,20738.713675063264,3853.161568109137,1826.016134795371,1826.016134795371,-79.50487875140293,43.78605367172811
1486,0,0,0,280033.634594111,0,0,0,0,0,4711.295791967299,0,0,0,23263.238578874618,26261.69339160528,0,666926.1451307697,0,0,1440.0605060195708,65.8688247602092,1249.6036961855873,13554.957541143376,0,0,5,16851.82631694259,5518.765602447051,20432.385093432225,3507.2013888061256,1642.2690388254057,1777.490831290487,-79.49866674311238,43.78597222205049
1487,0,0,0,312892.0670173024,0,0,527.8043585842263,133.81112259562096,626.661904911788,4151.315399056923,0,0,5,58366.78787637595,57013.42929338291,0,862492.6589886514,0,0,1668.9207082164903,1102.89635786471,1803.1616678277624,10318.869979820483,0,0,8,16751.96842800343,5294.692151456759,20133.814251561012,3202.1975412727325,1197.032596881506,1866.7116504995447,-79.49245476095821,43.78589043486115
1488,0,0,0,501398.0039171594,0,0,886.948448294345,473.14398425417926,1066.0827891655297,5913.2017343753005,0,0,9,40300.24065099406,35627.59998485178,0,1144546.813643797,0,0,1595.3173987488503,2287.790344642904,2387.907458447824,9435.033864975594,2,0,17,16665.328206689777,5109.868509330281,19843.351330519377,2950.877260243913,817.7569810831983,2075.994006951594,-79.48624280504842,43.78580831016397
1489,0,0,0,526853.968211618,0,0,952.3089718616536,1011.4541128303796,1549.1114710257614,3436.4349821661262,0,0,12,0,0,0,1209589.38512346,0,0,1577.211444516642,2970.865350378307,3516.8194175001504,7739.467179282829,2,0,16,16588.57675726429,4968.676623266011,19561.357512618342,2767.9024760121365,636.054967925736,1733.0434370433277,-79.48003087549091,43.78572584796283
1490,7699.869764208794,7699.866222187877,24562.14510083571,408380.3818113697,1575.2889656685293,0,1576.1925821311922,925.4886574754624,2989.4659738161854,372.8804723636291,0,0,13,118892.00273113349,124424.89133333087,29896.88983593695,991893.4348825624,13902.899483533576,0,2502.704940209491,2566.4178086997326,4612.480246139189,2620.347566801035,2,0,22,16526.602597830286,4874.909085361135,19288.204256657125,2667.3754194722605,800.2533126055716,1276.6590371679856,-79.47381897239366,43.785643048261655
1491,128443.55537965894,133516.43574219942,29896.88983593695,288254.58884673135,29159.463746272493,0,1537.9617169370654,610.5390150551095,2339.509411662434,0,0,0,8,326770.3566104733,337770.4587508384,29896.88983593695,713644.3032465039,173396.27009215206,0,2468.2591827991237,3826.158744495348,3750.468069773613,1874.5103420828116,0,0,13,16479.572446564678,4831.327953522004,19024.27236865029,2658.664916851187,869.6419031342767,869.6419031342767,-79.46760709586458,43.78555991106435
1492,197747.28509732836,205553.95148767036,118.5039641354233,254507.5622827392,251156.65844338143,0,638.7562244893019,3859.5070181739143,642.5901099350855,0,0,0,2,591650.0881183802,601163.1813449883,29896.88983593695,338214.79335927614,504149.810858238,0,2138.0212923183303,6165.756817663704,2292.801717696971,255.9643884620075,1,1,12,16447.614496228147,4839.2893071637445,18769.950848807184,2742.6459216942717,618.6241041134463,618.6241041134463,-79.4613952460116,43.78547643637486
1493,184595.85098948772,190431.8597084949,0,42191.43138889241,511775.7705372472,0,0,7189.416318216105,59.423332195560285,0,0,0,0,480746.9294243413,484977.3722863849,12273.95654129237,174316.7780980037,698388.5709763877,0,1738.7151526664904,11598.253848583649,2856.838323279768,0,1,1,14,16430.81669338125,4898.541844505951,18525.63549724255,2911.3079815569017,713.5226168061542,713.5226168061542,-79.45518342294268,43.78539262419712
1494,103979.28875413707,113312.86940770887,14346.239197008312,0,359921.16503758356,0,901.0813597315588,5978.7740266524015,1461.931869137514,0,0,0,8,381004.4730829579,402692.8014212769,31625.36287286741,1472.3936201739125,874917.6580877732,0,2340.0326245220613,14285.43802359548,4937.881481997714,0,0,0,28,16429.22553885172,5007.265062518784,18291.72726362262,3151.0826195398995,1065.614032939238,1065.614032939238,-79.44897162676575,43.785308474535135
1495,92392.66173025523,121321.83939889685,14346.239197008312,0,408912.9056968,0,912.389991839936,5904.470017487395,1771.4180971519293,0,0,0,12,197898.01288189008,198709.12117511535,32593.87582905963,0,1189771.472506051,0,1546.823206389401,18535.756165080435,4966.017368370557,0,0,0,31,16442.845447227766,5162.334221092946,18068.630329850977,3447.162483384963,1503.9787264786748,1503.9787264786748,-79.44275985758871,43.78522398739286
1496,34659.34006705755,47227.684981634055,0,0,701446.6052475162,0,0,9239.272785076677,2080.540378843841,0,0,0,19,241552.18825664592,167343.94059785406,2072.282655723393,0,1582739.7168527436,0,566.1169239115204,21573.124697670573,4340.761101270861,0,0,0,35,16471.63868582542,5359.728147416986,17856.749920040438,3786.361934436243,1971.8952183633496,1971.8952183633496,-79.43654811551949,43.785139162774314
1497,42262.11511354544,0,0,0,697964.3324563984,0,0,8580.65257553241,2020.4942725490423,0,0,0,17,168915.12753161736,53960.8976615463,0,0,1688669.3498020694,0,0,23008.56481007569,3602.909886396948,0,0,0,29,16306.298778533792,5594.968902340635,17656.489838496298,4158.141918000965,2452.506777708604,2452.506777708604,-79.43033640066601,43.78505400068349
1498,73057.5281521954,29573.063520182503,3138.959387417417,0,462798.666826822,0,0,6523.751405071722,946.8431673785818,0,0,0,8,156570.31410147616,79924.09818518591,52696.438055040315,0,1233270.6911275175,0,1734.638185055221,19013.707174280717,7737.31494761193,0,0,0,36,16132.06432301844,5863.503067459573,17468.24974423518,4554.530900315688,2939.5932094785826,2939.5932094785826,-79.42412471313621,43.784968501124446
1499,35762.851766756794,31609.705466098385,17852.83298189682,0,253267.2741901118,0,917.595418687538,5147.418201479182,4742.813590249319,0,0,0,25,149360.81462723404,117954.93817933286,58048.14007134223,0,968196.0390184756,0,2654.506518657266,17100.09951557016,10134.01133566192,0,0,0,58,15933.657747708654,6160.978771757906,17292.42217958584,4969.643773311946,3430.397495876239,3430.397495876239,-79.41791305303798,43.78488266410122
1500,65751.7776556725,50611.206195161096,4288.596370028099,0,397480.941325714,0,1046.40433103098,6431.549076211582,5315.388428336933,0,0,0,34,133088.12468234936,85124.17531405285,46734.88253471325,0,833242.7585467236,0,2804.691440761933,15936.511370367049,11109.691678564604,0,0,0,67,15676.16793266368,6483.41350138942,17129.38938045039,5399.16352274217,3923.524655487495,3923.524655487495,-79.41170142047923,43.78479648961788
1501,102287.59500855928,42270.95479098891,0,0,383392.60634882736,0,846.5027615094809,5695.949429783295,2608.151653087885,0,0,0,18,196064.67594024632,137606.3484971398,0,0,1095773.8600753436,0,1492.1607278130246,17651.50073992973,5800.286803698016,0,0,0,37,15430.587574199188,6827.271917387349,16979.519906556277,5839.912178877464,4418.196969887466,4418.196969887466,-79.40548981556788,43.78470997767852
1502,145720.3860105998,119926.61912818976,0,0,324995.57500585855,0,942.3055013089204,4882.570915656934,1884.1975760562152,0,0,0,8,251623.1571293167,197817.919185582,4251.656217877287,0,956460.3311785716,0,2796.466481641365,15317.293037231757,6421.975245817371,0,0,0,29,15197.494027536066,7189.480721017931,16843.165141006,5396.497085458289,4913.947823005756,4913.947823005756,-79.39927823841184,43.7846231282872
1503,127904.98792148998,142112.7706264225,0,0,337131.5252302981,0,1865.107945209875,4475.219208966527,2825.9113753522897,0,0,0,13,325724.1298257329,282751.7991964764,14690.341510307044,0,1027853.54045724,0,3104.2255408496185,15474.113437676802,4684.557696323266,0,0,0,27,14871.98271379828,7567.405383738949,16720.655719117316,4942.2843982494805,5410.480750333793,5410.480750333793,-79.393066689119,43.78453594144806
1504,141603.91754284417,147465.38746695896,1161.13708943245,0,495724.3218301728,0,1561.3456806966185,5757.6193923886085,1746.020818937149,0,0,0,12,546884.1468946908,516995.8886062893,23322.420865354885,0,961924.0728016776,0,2983.77183560883,13886.829978539665,3954.677253551377,0,0,0,24,14502.0449022648,7958.807413537743,16612.297956252434,4497.796055070657,5907.598555439619,5907.598555439619,-79.38685516779726,43.78444841716522
1505,355682.50101735117,377800.6002237888,13147.220535705155,0,366564.6211903086,0,766.8866537708675,4301.385808174298,769.436949063341,0,0,0,4,768237.3656226571,842545.0698675578,13276.871327165803,0,1037182.7824966882,0,1460.1767147379303,12947.47431412385,1679.864178255728,0,0,0,10,14135.491635257846,8361.794463494729,16518.37035234904,4066.222280303204,6405.1650591329235,6405.1650591329235,-79.38064367455453,43.78436055544284
1506,353656.1491564972,403189.5213737163,0,0,346829.9649616221,0,185.1782611011069,4154.863067507537,190.9398873366868,243.87670185831553,0,0,0,796905.6875245726,908088.0614820436,23092.154620893823,0,1012400.448495388,0,2513.12851639882,10058.449746084823,2731.514837462894,1389.8853225930677,0,0,16,13776.73232239436,8498.794604001689,16439.12025649242,3652.14428968245,6903.083237021041,6903.083237021041,-79.37443220949869,43.784272356285065
1507,121063.9472041972,141531.9318399023,2880.5281888647005,0,584305.3204508543,0,915.7004850887834,6181.733487836773,915.7239560365988,931.4552611942562,0,0,8,488140.242597938,572781.2146954972,50657.16697946761,0,1288804.3727635546,0,2642.7802270951224,14069.974251729773,2864.521432539716,1546.4545791936466,0,0,19,13426.982445711865,8500.369421063213,16374.760777412155,3262.231167849183,7401.282113238409,7401.282113238409,-79.36822077273764,43.784183819696075
1508,78558.31697863253,67132.60890544637,1343.32017633947,0,652549.7656201612,0,782.381628257861,8290.576878510701,783.976428505257,189.9100220311377,0,0,6,257390.91909836128,246906.48847960576,50200.49049796548,0,1470088.658506777,0,2627.249512639707,16726.35134224855,2591.3541826573214,1301.1082472575056,0,0,18,13086.929307002898,8531.298310813258,16325.468024762122,2906.225468251141,7419.351011617442,7419.351011617442,-79.36200936437925,43.78409494568006
1509,78401.77591334091,62743.399935257854,22353.947227209283,0,456339.7634949554,0,1439.9424454425075,5700.105872441916,1484.7931609275188,0,0,0,7,188245.82254781463,176918.3752866331,25757.018781972947,0,1299039.5165395346,0,2774.328783869453,17095.361419245553,3130.0985254993484,0,0,0,16,12757.255120725153,8591.264251646713,16291.378761098978,2598.1032989738173,6919.80181483128,6919.80181483128,-79.35579798453142,43.78400573424124
1510,56526.08325840579,61583.33285663882,22353.947227209283,0,376407.5121267775,0,2191.195142465359,4945.122151520651,2669.2174135290975,0,0,0,13,120878.80745153411,92369.14018420604,22353.947227209283,0,1147138.859459799,2711.087378562445,2907.875437791112,15952.937055719956,3945.993784877465,0,0,0,20,12438.946810081436,8679.665432213485,16272.588535560106,2356.7212461307136,6420.322801813599,6420.322801813599,-79.34958663330202,43.783916185383816
1511,47101.2133684649,45906.58023516198,0,0,498078.85911116435,2700.6097321177103,248.20705449876112,7567.912011384938,1049.6681403567345,0,0,0,6,164415.92546535825,164034.941736902,16563.37042506039,0,1117397.367221678,5190.5543169014,1963.1832481472643,16880.05666042208,3718.371439723071,0,0,0,20,12090.44829876732,8795.644523779974,16269.150357584684,2204.116446966844,5920.931734316383,5920.931734316383,-79.34337531079895,43.78382629911205
